kind,make_slug,make_name,model_slug,model_name,body_types,countries,regions,global_popularity_decile,aliases,former_ids
car,daimler,Daimler,dingo,Dingo,convertible,nl|nz,eu|oc,8.0,,
car,daimler,Daimler,double-six,Double Six,sedan,fi|gb|lu|nl|nz,eu|oc,5.0,,
car,daimler,Daimler,double-six-auto,Double Six Auto,coupe,nl|nz,eu|oc,9.0,,
car,daimler,Daimler,double-six-series,Double Six Series,sedan,fi|nl,eu,7.0,,
car,daimler,Daimler,ds420,DS420,sedan,nl|nz,eu|oc,7.0,,car/daimler/ds-420
car,daimler,Daimler,e20,E20,sedan,nl|nz,eu|oc,9.0,,
car,daimler,Daimler,ferret,Ferret,sedan,nl|nz,eu|oc,9.0,,
car,daimler,Daimler,light-15,Light 15,hatchback,nl|nz,eu|oc,9.0,,
car,daimler,Daimler,limousine,Limousine,sedan,gb|nl|nz,eu|oc,6.0,,
car,daimler,Daimler,majestic,Majestic,sedan,fi|gb|nl|nz,eu|oc,7.0,,
car,daimler,Daimler,majestic-major,Majestic Major,sedan,nl|nz,eu|oc,8.0,,
car,daimler,Daimler,mk2,MK2,sedan,nl|nz,eu|oc,9.0,,
car,daimler,Daimler,mkii,Mkii,hatchback,nl|nz,eu|oc,8.0,,
car,daimler,Daimler,one-o-four,One O Four,hatchback,gb|nz,eu|oc,8.0,,
car,daimler,Daimler,regency,Regency,coupe,nl|nz,eu|oc,8.0,,
car,daimler,Daimler,six,Six,sedan,gb|nl|nz,eu|oc,6.0,,
car,daimler,Daimler,sovereign,Sovereign,sedan,fi|gb|nl|nz,eu|oc,5.0,,
car,daimler,Daimler,sovereign-4,Sovereign 4,sedan,nl|nz,eu|oc,7.0,,
car,daimler,Daimler,sp250,SP250,convertible,gb|nl|nz,eu|oc,5.0,,car/daimler/sp-250
car,daimler,Daimler,special,Special,hatchback,nl|nz,eu|oc,9.0,,
car,daimler,Daimler,super-8,Super 8,hatchback,gb|nz,eu|oc,8.0,,
car,daimler,Daimler,super-eight,Super Eight,sedan,nl|nz,eu|oc,8.0,,
car,daimler,Daimler,super-v8,Super V8,sedan,fi|nl|nz,eu|oc,5.0,,
car,daimler,Daimler,v8,V8,sedan,gb|nl|nz,eu|oc,4.0,,car/daimler/v-8
car,daimler,Daimler,v8250,V8250,sedan,nl|nz,eu|oc,5.0,,car/daimler/v8-250
car,daimler,Daimler,xj,Xj,sedan,fi|nl,eu,7.0,,
car,daimler,Daimler,xj40,XJ40,sedan,fi|nl|nz,eu|oc,7.0,,
car,daimler,Daimler,xj6,XJ6,hatchback,gb|nz,eu|oc,8.0,,
car,datsun,Datsun,1000,1000,sedan,fi|gb|nl|nz,eu|oc,7.0,,
car,datsun,Datsun,100a,100A,hatchback,fi|nl|nz,eu|oc,5.0,,
car,datsun,Datsun,120,120,hatchback,gb|nz,eu|oc,8.0,,
car,datsun,Datsun,120-y,120 Y,coupe,fi|nl|nz,eu|oc,4.0,,car/datsun/120y
car,datsun,Datsun,1200,1200,coupe,fi|gb|nl|nz,eu|oc,5.0,,
car,datsun,Datsun,1200-de-luxe,1200 De Luxe,sedan,fi|nl|nz,eu|oc,8.0,,car/datsun/1200-deluxe
car,datsun,Datsun,120a,120A,hatchback,fi|nz,eu|oc,6.0,,
car,datsun,Datsun,120y-wagon,120Y Wagon,hatchback,nl|nz,eu|oc,9.0,,
car,datsun,Datsun,1300,1300,sedan,gb|nl|nz,eu|oc,8.0,,
car,datsun,Datsun,140,140,hatchback,gb|nz,eu|oc,9.0,,
car,datsun,Datsun,1400,1400,sedan,gb|nl,eu,10.0,,
car,datsun,Datsun,140y,140Y,hatchback,fi|nz,eu|oc,6.0,,
car,datsun,Datsun,1600,1600,convertible,gb|nl|nz,eu|oc,6.0,,
car,datsun,Datsun,1600-de-luxe,1600 De Luxe,hatchback,fi|nz,eu|oc,8.0,,
car,datsun,Datsun,1600-sss,1600 Sss,hatchback,fi|nz,eu|oc,7.0,,
car,datsun,Datsun,160j,160J,hatchback,fi|nz,eu|oc,5.0,,
car,datsun,Datsun,160j-sss,160J Sss,hatchback,fi|nz,eu|oc,6.0,,
car,datsun,Datsun,180-sx,180 Sx,hatchback,nl|nz,eu|oc,6.0,,
car,datsun,Datsun,180b,180B,hatchback,fi|nz,eu|oc,5.0,,
car,datsun,Datsun,180b-wagon,180B Wagon,hatchback,nl|nz,eu|oc,9.0,,
car,datsun,Datsun,2000,2000,convertible,gb|nl|nz,eu|oc,8.0,,
car,datsun,Datsun,200l,200L,sedan,fi|nl,eu,7.0,,
car,datsun,Datsun,220c,220C,sedan,fi|nl|nz,eu|oc,8.0,,
car,datsun,Datsun,240,240,coupe,gb|nl|nz,eu|oc,7.0,,
car,datsun,Datsun,240-z,240 Z,coupe,fi|lu|nl|nz,eu|oc,5.0,,car/datsun/240z
car,datsun,Datsun,240-z-sport,240 Z Sport,coupe,fi|nl,eu,6.0,,
car,datsun,Datsun,2400,2400,sedan,nl|nz,eu|oc,9.0,,
car,datsun,Datsun,260,260,coupe,gb|nl|nz,eu|oc,7.0,,
car,datsun,Datsun,260-c,260 C,hatchback,nl|nz,eu|oc,9.0,,
car,datsun,Datsun,260-z,260 Z,coupe,fi|nl|nz,eu|oc,5.0,,car/datsun/260z
car,datsun,Datsun,260z-2-2,260Z 2+2,coupe,nl|nz,eu|oc,8.0,,
car,datsun,Datsun,280,280,coupe,gb|nl|nz,eu|oc,8.0,,
car,datsun,Datsun,280-z,280 Z,coupe,es|fi|nl|nz,eu|oc,6.0,,car/datsun/280z
car,datsun,Datsun,280c,280C,sedan,fi|nl|nz,eu|oc,9.0,,
car,datsun,Datsun,280zx,280ZX,coupe,fi|nl|nz,eu|oc,5.0,,car/datsun/280-zx
car,datsun,Datsun,510,510,hatchback|wagon,gb|nl|nz,eu|oc,8.0,,
car,datsun,Datsun,bluebird,Bluebird,hatchback|wagon,fi|gb|nl|nz,eu|oc,6.0,,
car,datsun,Datsun,bluebird-1200,Bluebird 1200,sedan,fi|nl,eu,9.0,,
car,datsun,Datsun,cedric,Cedric,sedan,gb|nl,eu,10.0,,
car,datsun,Datsun,cherry,Cherry,hatchback,fi|gb|nl|nz,eu|oc,7.0,,
car,datsun,Datsun,coupe-1200,Coupe 1200,hatchback,fi|nz,eu|oc,8.0,,
car,datsun,Datsun,fairlady,Fairlady,convertible,nl|nz,eu|oc,7.0,,
car,datsun,Datsun,fairlady-2000,Fairlady 2000,convertible,fi|nl,eu,8.0,,
car,datsun,Datsun,laurel,Laurel,sedan,fi|gb|nl|nz,eu|oc,8.0,,
car,datsun,Datsun,patrol,Patrol,hatchback|wagon,fi|gb|nl,eu,7.0,,
car,datsun,Datsun,silvia,Silvia,coupe,nl|nz,eu|oc,9.0,,
car,datsun,Datsun,stanza,Stanza,hatchback,fi|gb|nz,eu|oc,9.0,,
car,datsun,Datsun,sunny,Sunny,hatchback,fi|gb|nz,eu|oc,5.0,,
